drugbank_id	drugbank_name	class_id	class_name
DB01321	Josamycin	D000900	Anti-Bacterial Agents
DB01321	Josamycin	D000890	Anti-Infective Agents
DB01321	Josamycin	CHEBI:36047	antibacterial drug
DB01324	Polythiazide	N0000175359	Increased Diuresis
DB01324	Polythiazide	N0000175419	Thiazide Diuretic
DB01324	Polythiazide	N0000166469	Thiazides
DB01324	Polythiazide	D000959	Antihypertensive Agents
DB01324	Polythiazide	D002317	Cardiovascular Agents
DB01324	Polythiazide	D004232	Diuretics
DB01324	Polythiazide	D049990	Membrane Transport Modulators
DB01324	Polythiazide	D045283	Natriuretic Agents
DB01324	Polythiazide	D049993	Sodium Chloride Symporter Inhibitors
DB01325	Quinethazone	D004232	Diuretics
DB01325	Quinethazone	D049990	Membrane Transport Modulators
DB01325	Quinethazone	D045283	Natriuretic Agents
DB01325	Quinethazone	D049993	Sodium Chloride Symporter Inhibitors
DB01326	Cefamandole	D000900	Anti-Bacterial Agents
DB01326	Cefamandole	D000890	Anti-Infective Agents
DB01326	Cefamandole	CHEBI:36047	antibacterial drug
DB01327	Cefazolin	N0000175488	Cephalosporin Antibacterial
DB01327	Cefazolin	N0000011161	Cephalosporins
DB01327	Cefazolin	D000900	Anti-Bacterial Agents
DB01327	Cefazolin	D000890	Anti-Infective Agents
DB01327	Cefazolin	CHEBI:36047	antibacterial drug
DB01328	Cefonicid	D000900	Anti-Bacterial Agents
DB01328	Cefonicid	D000890	Anti-Infective Agents
DB01328	Cefonicid	CHEBI:36047	antibacterial drug
DB01329	Cefoperazone	N0000175488	Cephalosporin Antibacterial
DB01329	Cefoperazone	N0000011161	Cephalosporins
DB01329	Cefoperazone	D000900	Anti-Bacterial Agents
DB01329	Cefoperazone	D000890	Anti-Infective Agents
DB01329	Cefoperazone	CHEBI:36047	antibacterial drug
DB01330	Cefotetan	N0000175488	Cephalosporin Antibacterial
DB01330	Cefotetan	N0000011161	Cephalosporins
DB01330	Cefotetan	D000900	Anti-Bacterial Agents
DB01330	Cefotetan	D000890	Anti-Infective Agents
DB01330	Cefotetan	CHEBI:36047	antibacterial drug
DB01331	Cefoxitin	N0000175488	Cephalosporin Antibacterial
DB01331	Cefoxitin	N0000011161	Cephalosporins
DB01331	Cefoxitin	D000900	Anti-Bacterial Agents
DB01331	Cefoxitin	D000890	Anti-Infective Agents
DB01331	Cefoxitin	CHEBI:36047	antibacterial drug
DB01332	Ceftizoxime	N0000175488	Cephalosporin Antibacterial
DB01332	Ceftizoxime	N0000011161	Cephalosporins
DB01332	Ceftizoxime	D000900	Anti-Bacterial Agents
DB01332	Ceftizoxime	D000890	Anti-Infective Agents
DB01332	Ceftizoxime	CHEBI:36047	antibacterial drug
DB01333	Cefradine	D000900	Anti-Bacterial Agents
DB01333	Cefradine	D000890	Anti-Infective Agents
DB01333	Cefradine	CHEBI:36047	antibacterial drug
DB01336	Metocurine	D009465	Neuromuscular Agents
DB01336	Metocurine	D009466	Neuromuscular Blocking Agents
DB01336	Metocurine	D003473	Neuromuscular Nondepolarizing Agents
DB01337	Pancuronium	N0000175732	Neuromuscular Nondepolarizing Blockade
DB01337	Pancuronium	N0000175720	Nondepolarizing Neuromuscular Blocker
DB01337	Pancuronium	CHEBI:48878	nicotinic antagonist
DB01337	Pancuronium	CHEBI:48873	cholinergic antagonist
DB01337	Pancuronium	CHEBI:51371	muscle relaxant
DB01337	Pancuronium	D018678	Cholinergic Agents
DB01337	Pancuronium	D018680	Cholinergic Antagonists
DB01337	Pancuronium	D009465	Neuromuscular Agents
DB01337	Pancuronium	D009466	Neuromuscular Blocking Agents
DB01337	Pancuronium	D003473	Neuromuscular Nondepolarizing Agents
DB01337	Pancuronium	D018377	Neurotransmitter Agents
DB01337	Pancuronium	D018733	Nicotinic Antagonists
DB01338	Pipecuronium	D018678	Cholinergic Agents
DB01338	Pipecuronium	D018680	Cholinergic Antagonists
DB01338	Pipecuronium	D009465	Neuromuscular Agents
DB01338	Pipecuronium	D009466	Neuromuscular Blocking Agents
DB01338	Pipecuronium	D003473	Neuromuscular Nondepolarizing Agents
DB01338	Pipecuronium	D018377	Neurotransmitter Agents
DB01338	Pipecuronium	D018733	Nicotinic Antagonists
DB01339	Vecuronium	N0000175732	Neuromuscular Nondepolarizing Blockade
DB01339	Vecuronium	N0000175720	Nondepolarizing Neuromuscular Blocker
DB01339	Vecuronium	CHEBI:48878	nicotinic antagonist
DB01339	Vecuronium	CHEBI:51372	neuromuscular agent
DB01339	Vecuronium	CHEBI:51371	muscle relaxant
DB01339	Vecuronium	D018678	Cholinergic Agents
DB01339	Vecuronium	D018680	Cholinergic Antagonists
DB01339	Vecuronium	D009465	Neuromuscular Agents
DB01339	Vecuronium	D009466	Neuromuscular Blocking Agents
DB01339	Vecuronium	D003473	Neuromuscular Nondepolarizing Agents
DB01339	Vecuronium	D018377	Neurotransmitter Agents
DB01339	Vecuronium	D018733	Nicotinic Antagonists
DB01340	Cilazapril	D000806	Angiotensin-Converting Enzyme Inhibitors
DB01340	Cilazapril	D000959	Antihypertensive Agents
DB01340	Cilazapril	D002317	Cardiovascular Agents
DB01340	Cilazapril	D004791	Enzyme Inhibitors
DB01340	Cilazapril	D011480	Protease Inhibitors
DB01348	Spirapril	D000806	Angiotensin-Converting Enzyme Inhibitors
DB01348	Spirapril	D000959	Antihypertensive Agents
DB01348	Spirapril	D002317	Cardiovascular Agents
DB01348	Spirapril	D004791	Enzyme Inhibitors
DB01348	Spirapril	D011480	Protease Inhibitors
DB01349	Tasosartan	D047228	Angiotensin II Type 1 Receptor Blockers
DB01349	Tasosartan	D057911	Angiotensin Receptor Antagonists
DB01351	Amobarbital	D002491	Central Nervous System Agents
DB01351	Amobarbital	D002492	Central Nervous System Depressants
DB01351	Amobarbital	D018682	GABA Agents
DB01351	Amobarbital	D018757	GABA Modulators
DB01351	Amobarbital	D006993	Hypnotics and Sedatives
DB01351	Amobarbital	D018377	Neurotransmitter Agents
DB01353	Butethal	D002491	Central Nervous System Agents
DB01353	Butethal	D002492	Central Nervous System Depressants
DB01353	Butethal	D006993	Hypnotics and Sedatives
DB01355	Hexobarbital	D002491	Central Nervous System Agents
DB01355	Hexobarbital	D002492	Central Nervous System Depressants
DB01355	Hexobarbital	D018682	GABA Agents
DB01355	Hexobarbital	D018757	GABA Modulators
DB01355	Hexobarbital	D006993	Hypnotics and Sedatives
DB01355	Hexobarbital	D018377	Neurotransmitter Agents
DB01356	Lithium	CHEBI:35469	antidepressant
DB01356	Lithium	CHEBI:35477	antimanic drug
DB01356	Lithium	D000928	Antidepressive Agents
DB01356	Lithium	D018692	Antimanic Agents
DB01356	Lithium	D002491	Central Nervous System Agents
DB01356	Lithium	D002492	Central Nervous System Depressants
DB01356	Lithium	D004791	Enzyme Inhibitors
DB01356	Lithium	D011619	Psychotropic Drugs
DB01356	Lithium	D014149	Tranquilizing Agents
DB01357	Mestranol	N0000175825	Estrogen
DB01357	Mestranol	N0000000100	Estrogen Receptor Agonists
DB01357	Mestranol	CHEBI:50266	prodrug
DB01357	Mestranol	D004967	Estrogens
DB01357	Mestranol	D006728	Hormones
DB01359	Penbutolol	N0000175556	beta-Adrenergic Blocker
DB01359	Penbutolol	D018663	Adrenergic Agents
DB01359	Penbutolol	D018674	Adrenergic Antagonists
DB01359	Penbutolol	D000319	Adrenergic beta-Antagonists
DB01359	Penbutolol	D000959	Antihypertensive Agents
DB01359	Penbutolol	D002317	Cardiovascular Agents
DB01359	Penbutolol	D018377	Neurotransmitter Agents
DB01361	Troleandomycin	D000900	Anti-Bacterial Agents
DB01361	Troleandomycin	D000890	Anti-Infective Agents
DB01362	Iohexol	N0000180185	Radiographic Contrast Agent
DB01362	Iohexol	N0000010258	X-Ray Contrast Activity
DB01362	Iohexol	CHEBI:37338	radioopaque medium
DB01362	Iohexol	D003287	Contrast Media
DB01364	Ephedrine	D018663	Adrenergic Agents
DB01364	Ephedrine	CHEBI:35524	sympathomimetic agent
DB01364	Ephedrine	CHEBI:50514	vasoconstrictor agent
DB01364	Ephedrine	CHEBI:77715	nasal decongestant
DB01364	Ephedrine	D002317	Cardiovascular Agents
DB01364	Ephedrine	D002491	Central Nervous System Agents
DB01364	Ephedrine	D000697	Central Nervous System Stimulants
DB01364	Ephedrine	D018377	Neurotransmitter Agents
DB01364	Ephedrine	D013566	Sympathomimetics
DB01364	Ephedrine	D014662	Vasoconstrictor Agents
DB01365	Mephentermine	D018663	Adrenergic Agents
DB01365	Mephentermine	D000322	Adrenergic Agonists
DB01365	Mephentermine	D058646	Adrenergic alpha-1 Receptor Agonists
DB01365	Mephentermine	D000316	Adrenergic alpha-Agonists
DB01365	Mephentermine	D002317	Cardiovascular Agents
DB01365	Mephentermine	D018377	Neurotransmitter Agents
DB01365	Mephentermine	D013566	Sympathomimetics
DB01365	Mephentermine	D014662	Vasoconstrictor Agents
DB01366	Procaterol	D018663	Adrenergic Agents
DB01366	Procaterol	D000322	Adrenergic Agonists
DB01366	Procaterol	D058666	Adrenergic beta-2 Receptor Agonists
DB01366	Procaterol	D000318	Adrenergic beta-Agonists
DB01366	Procaterol	D018927	Anti-Asthmatic Agents
DB01366	Procaterol	D001993	Bronchodilator Agents
DB01366	Procaterol	D018377	Neurotransmitter Agents
DB01366	Procaterol	D019141	Respiratory System Agents
DB01366	Procaterol	D013566	Sympathomimetics
DB01367	Rasagiline	N0000175744	Monoamine Oxidase Inhibitor
DB01367	Rasagiline	CHEBI:63726	neuroprotective agent
DB01367	Rasagiline	D002491	Central Nervous System Agents
DB01367	Rasagiline	D004791	Enzyme Inhibitors
DB01367	Rasagiline	D008996	Monoamine Oxidase Inhibitors
DB01367	Rasagiline	D018696	Neuroprotective Agents
DB01367	Rasagiline	D020011	Protective Agents
DB01369	Quinupristin	N0000175502	Streptogramin Antibacterial
DB01369	Quinupristin	N0000011418	Streptogramins
DB01369	Quinupristin	D000900	Anti-Bacterial Agents
DB01369	Quinupristin	D000890	Anti-Infective Agents
DB01377	Magnesium oxide	D000863	Antacids
DB01377	Magnesium oxide	CHEBI:65265	antacid
DB01377	Magnesium oxide	D005765	Gastrointestinal Agents
DB01380	Cortisone acetate	N0000175576	Corticosteroid
DB01380	Cortisone acetate	N0000175450	Corticosteroid Hormone Receptor Agonists
DB01380	Cortisone acetate	D000893	Anti-Inflammatory Agents
DB01384	Paramethasone	D000893	Anti-Inflammatory Agents
DB01384	Paramethasone	D005938	Glucocorticoids
DB01384	Paramethasone	D006728	Hormones
DB01390	Sodium bicarbonate	CHEBI:65265	antacid
DB01390	Sodium bicarbonate	CHEBI:77965	food anticaking agent
DB01392	Yohimbine	D018663	Adrenergic Agents
DB01392	Yohimbine	D058669	Adrenergic alpha-2 Receptor Antagonists
DB01392	Yohimbine	D000317	Adrenergic alpha-Antagonists
DB01392	Yohimbine	D018674	Adrenergic Antagonists
DB01392	Yohimbine	CHEBI:37890	alpha-adrenergic antagonist
DB01392	Yohimbine	CHEBI:48279	serotonergic antagonist
DB01392	Yohimbine	D009184	Mydriatics
DB01392	Yohimbine	D018377	Neurotransmitter Agents
DB01392	Yohimbine	D064804	Urological Agents
DB01393	Bezafibrate	CHEBI:35679	antilipemic drug
DB01393	Bezafibrate	D000963	Antimetabolites
DB01393	Bezafibrate	D000960	Hypolipidemic Agents
DB01394	Colchicine	N0000182141	Cytochrome P450 3A4 Inhibitors
DB01394	Colchicine	N0000000239	P-Glycoprotein Interactions
DB01394	Colchicine	D050256	Antimitotic Agents
DB01394	Colchicine	D018501	Antirheumatic Agents
DB01394	Colchicine	D006074	Gout Suppressants
DB01394	Colchicine	D050257	Tubulin Modulators
DB01395	Drospirenone	N0000011301	Progesterone Congeners
DB01395	Drospirenone	N0000175602	Progestin
DB01395	Drospirenone	CHEBI:49323	contraceptive drug
DB01395	Drospirenone	D004232	Diuretics
DB01395	Drospirenone	D006727	Hormone Antagonists
DB01395	Drospirenone	D000451	Mineralocorticoid Receptor Antagonists
DB01395	Drospirenone	D045283	Natriuretic Agents
DB01396	Digitoxin	D000889	Anti-Arrhythmia Agents
DB01396	Digitoxin	D002316	Cardiotonic Agents
DB01396	Digitoxin	D002317	Cardiovascular Agents
DB01396	Digitoxin	D004791	Enzyme Inhibitors
DB01396	Digitoxin	D020011	Protective Agents
DB01397	Magnesium salicylate	D000700	Analgesics
DB01397	Magnesium salicylate	D018712	Analgesics, Non-Narcotic
DB01397	Magnesium salicylate	D000893	Anti-Inflammatory Agents
DB01397	Magnesium salicylate	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB01397	Magnesium salicylate	D018501	Antirheumatic Agents
DB01397	Magnesium salicylate	D016861	Cyclooxygenase Inhibitors
DB01397	Magnesium salicylate	D004791	Enzyme Inhibitors
DB01397	Magnesium salicylate	D018689	Sensory System Agents
DB01399	Salsalate	D000700	Analgesics
DB01399	Salsalate	D018712	Analgesics, Non-Narcotic
DB01399	Salsalate	D000893	Anti-Inflammatory Agents
DB01399	Salsalate	CHEBI:35475	non-steroidal anti-inflammatory drug
DB01399	Salsalate	CHEBI:35481	non-narcotic analgesic
DB01399	Salsalate	CHEBI:35842	antirheumatic drug
DB01399	Salsalate	CHEBI:35526	hypoglycemic agent
DB01399	Salsalate	CHEBI:35610	antineoplastic agent
DB01399	Salsalate	CHEBI:50266	prodrug
DB01399	Salsalate	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB01399	Salsalate	D018501	Antirheumatic Agents
DB01399	Salsalate	D018689	Sensory System Agents
DB01400	Neostigmine	N0000175723	Cholinesterase Inhibitor
DB01400	Neostigmine	D018678	Cholinergic Agents
DB01400	Neostigmine	D002800	Cholinesterase Inhibitors
DB01400	Neostigmine	D004791	Enzyme Inhibitors
DB01400	Neostigmine	D018377	Neurotransmitter Agents
DB01400	Neostigmine	D010277	Parasympathomimetics
DB01403	Methotrimeprazine	D000700	Analgesics
DB01403	Methotrimeprazine	D018712	Analgesics, Non-Narcotic
DB01403	Methotrimeprazine	CHEBI:37930	phenothiazine antipsychotic drug
DB01403	Methotrimeprazine	CHEBI:48561	dopaminergic antagonist
DB01403	Methotrimeprazine	CHEBI:48279	serotonergic antagonist
DB01403	Methotrimeprazine	CHEBI:48873	cholinergic antagonist
DB01403	Methotrimeprazine	CHEBI:35481	non-narcotic analgesic
DB01403	Methotrimeprazine	D014150	Antipsychotic Agents
DB01403	Methotrimeprazine	D002491	Central Nervous System Agents
DB01403	Methotrimeprazine	D002492	Central Nervous System Depressants
DB01403	Methotrimeprazine	D015259	Dopamine Agents
DB01403	Methotrimeprazine	D018492	Dopamine Antagonists
DB01403	Methotrimeprazine	D018377	Neurotransmitter Agents
DB01403	Methotrimeprazine	D011619	Psychotropic Drugs
DB01403	Methotrimeprazine	D018689	Sensory System Agents
DB01403	Methotrimeprazine	D014149	Tranquilizing Agents
DB01406	Danazol	N0000175824	Androgen
DB01406	Danazol	N0000000146	Androgen Receptor Agonists
DB01406	Danazol	N0000008241	Androstanes
DB01406	Danazol	CHEBI:50751	anti-estrogen
DB01406	Danazol	CHEBI:50837	estrogen antagonist
DB01406	Danazol	D004965	Estrogen Antagonists
DB01406	Danazol	D006727	Hormone Antagonists
DB01407	Clenbuterol	D018663	Adrenergic Agents
DB01407	Clenbuterol	D000322	Adrenergic Agonists
DB01407	Clenbuterol	D000318	Adrenergic beta-Agonists
DB01407	Clenbuterol	D018927	Anti-Asthmatic Agents
DB01407	Clenbuterol	CHEBI:35523	bronchodilator agent
DB01407	Clenbuterol	CHEBI:35522	beta-adrenergic agonist
DB01407	Clenbuterol	CHEBI:35524	sympathomimetic agent
DB01407	Clenbuterol	D001993	Bronchodilator Agents
DB01407	Clenbuterol	D018377	Neurotransmitter Agents
DB01407	Clenbuterol	D019141	Respiratory System Agents
DB01407	Clenbuterol	D013566	Sympathomimetics
DB01408	Bambuterol	D018927	Anti-Asthmatic Agents
DB01408	Bambuterol	CHEBI:66993	tocolytic agent
DB01408	Bambuterol	CHEBI:35524	sympathomimetic agent
DB01408	Bambuterol	CHEBI:35522	beta-adrenergic agonist
DB01408	Bambuterol	CHEBI:50266	prodrug
DB01408	Bambuterol	CHEBI:35523	bronchodilator agent
DB01408	Bambuterol	CHEBI:49167	anti-asthmatic drug
DB01408	Bambuterol	D001993	Bronchodilator Agents
DB01408	Bambuterol	D019141	Respiratory System Agents
DB01409	Tiotropium	N0000175574	Anticholinergic
DB01409	Tiotropium	D018927	Anti-Asthmatic Agents
DB01409	Tiotropium	CHEBI:48876	muscarinic antagonist
DB01409	Tiotropium	CHEBI:35523	bronchodilator agent
DB01409	Tiotropium	D001993	Bronchodilator Agents
DB01409	Tiotropium	D018678	Cholinergic Agents
DB01409	Tiotropium	D018680	Cholinergic Antagonists
DB01409	Tiotropium	D018377	Neurotransmitter Agents
DB01409	Tiotropium	D010276	Parasympatholytics
DB01409	Tiotropium	D019141	Respiratory System Agents
DB01410	Ciclesonide	D018926	Anti-Allergic Agents
DB01410	Ciclesonide	D005938	Glucocorticoids
DB01410	Ciclesonide	D006728	Hormones
DB01411	Pranlukast	D018927	Anti-Asthmatic Agents
DB01411	Pranlukast	D006727	Hormone Antagonists
DB01411	Pranlukast	D020024	Leukotriene Antagonists
DB01411	Pranlukast	D019141	Respiratory System Agents
DB01412	Theobromine	D018927	Anti-Asthmatic Agents
DB01412	Theobromine	CHEBI:35620	vasodilator agent
DB01412	Theobromine	CHEBI:35523	bronchodilator agent
DB01412	Theobromine	D001993	Bronchodilator Agents
DB01412	Theobromine	D002317	Cardiovascular Agents
DB01412	Theobromine	D019141	Respiratory System Agents
DB01412	Theobromine	D014665	Vasodilator Agents
DB01413	Cefepime	N0000175488	Cephalosporin Antibacterial
DB01413	Cefepime	N0000011161	Cephalosporins
DB01413	Cefepime	D000900	Anti-Bacterial Agents
DB01413	Cefepime	D000890	Anti-Infective Agents
DB01413	Cefepime	CHEBI:36047	antibacterial drug
DB01414	Cefacetrile	D000900	Anti-Bacterial Agents
DB01414	Cefacetrile	D000890	Anti-Infective Agents
DB01415	Ceftibuten	N0000175488	Cephalosporin Antibacterial
DB01415	Ceftibuten	N0000011161	Cephalosporins
DB01415	Ceftibuten	D000900	Anti-Bacterial Agents
DB01415	Ceftibuten	D000890	Anti-Infective Agents
DB01415	Ceftibuten	CHEBI:36047	antibacterial drug
DB01416	Cefpodoxime	D000900	Anti-Bacterial Agents
DB01416	Cefpodoxime	D000890	Anti-Infective Agents
DB01418	Acenocoumarol	CHEBI:50249	anticoagulant
DB01418	Acenocoumarol	D000925	Anticoagulants
DB01418	Acenocoumarol	D006401	Hematologic Agents
DB01421	Paromomycin	N0000175485	Antiprotozoal
DB01421	Paromomycin	D000563	Amebicides
DB01421	Paromomycin	D000900	Anti-Bacterial Agents
DB01421	Paromomycin	D000890	Anti-Infective Agents
DB01421	Paromomycin	CHEBI:36047	antibacterial drug
DB01421	Paromomycin	CHEBI:35820	antiprotozoal drug
DB01421	Paromomycin	CHEBI:35443	anthelminthic drug
DB01421	Paromomycin	CHEBI:35442	antiparasitic agent
DB01421	Paromomycin	D000977	Antiparasitic Agents
DB01421	Paromomycin	D000981	Antiprotozoal Agents
DB01422	Nitroxoline	D000890	Anti-Infective Agents
DB01422	Nitroxoline	D000892	Anti-Infective Agents, Urinary
DB01422	Nitroxoline	D000935	Antifungal Agents
DB01423	Stepronin	D000890	Anti-Infective Agents
DB01423	Stepronin	D000998	Antiviral Agents
DB01423	Stepronin	D005100	Expectorants
DB01423	Stepronin	D007155	Immunologic Factors
DB01423	Stepronin	D007166	Immunosuppressive Agents
DB01423	Stepronin	D019141	Respiratory System Agents
DB01424	Aminophenazone	CHEBI:35475	non-steroidal anti-inflammatory drug
DB01424	Aminophenazone	CHEBI:35481	non-narcotic analgesic
DB01424	Aminophenazone	CHEBI:35493	antipyretic
DB01425	Alizapride	D000932	Antiemetics
DB01425	Alizapride	D002491	Central Nervous System Agents
DB01425	Alizapride	D005765	Gastrointestinal Agents
DB01426	Ajmaline	D000889	Anti-Arrhythmia Agents
DB01426	Ajmaline	D002317	Cardiovascular Agents
DB01426	Ajmaline	D049990	Membrane Transport Modulators
DB01426	Ajmaline	D026941	Sodium Channel Blockers
DB01426	Ajmaline	D061567	Voltage-Gated Sodium Channel Blockers
DB01427	Amrinone	D002121	Calcium Channel Blockers
DB01427	Amrinone	D002316	Cardiotonic Agents
DB01427	Amrinone	D002317	Cardiovascular Agents
DB01427	Amrinone	D004791	Enzyme Inhibitors
DB01427	Amrinone	D049990	Membrane Transport Modulators
DB01427	Amrinone	D058987	Phosphodiesterase 3 Inhibitors
DB01427	Amrinone	D010726	Phosphodiesterase Inhibitors
DB01427	Amrinone	D020011	Protective Agents
DB01427	Amrinone	D014665	Vasodilator Agents
DB01428	Oxybenzone	CHEBI:50177	dermatologic drug
DB01428	Oxybenzone	CHEBI:50267	protective agent
DB01428	Oxybenzone	D003358	Cosmetics
DB01428	Oxybenzone	D003879	Dermatologic Agents
DB01428	Oxybenzone	D020011	Protective Agents
DB01428	Oxybenzone	D011837	Radiation-Protective Agents
DB01428	Oxybenzone	D013473	Sunscreening Agents
DB01429	Aprindine	D000889	Anti-Arrhythmia Agents
DB01429	Aprindine	D002317	Cardiovascular Agents
DB01429	Aprindine	D049990	Membrane Transport Modulators
DB01429	Aprindine	D026941	Sodium Channel Blockers
DB01429	Aprindine	D061567	Voltage-Gated Sodium Channel Blockers
DB01430	Almitrine	CHEBI:35337	central nervous system stimulant
DB01430	Almitrine	D019141	Respiratory System Agents
DB01431	Allylestrenol	D006728	Hormones
DB01431	Allylestrenol	D011372	Progestins
DB01433	Methadyl Acetate	D000700	Analgesics
DB01433	Methadyl Acetate	D000701	Analgesics, Opioid
DB01433	Methadyl Acetate	D002491	Central Nervous System Agents
DB01433	Methadyl Acetate	D002492	Central Nervous System Depressants
DB01433	Methadyl Acetate	D009294	Narcotics
DB01433	Methadyl Acetate	D018689	Sensory System Agents
DB01435	Antipyrine	D000700	Analgesics
DB01435	Antipyrine	D018712	Analgesics, Non-Narcotic
DB01435	Antipyrine	D000893	Anti-Inflammatory Agents
DB01435	Antipyrine	D000894	Anti-Inflammatory Agents, Non-Steroidal
